name,artists,id_artists,release_year,popularity,duration_minutes,key,mode,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
lallish,Gr1ngo,6jQugLuLmqnpE698AubgCJ,2020,54,0.915383333,Do,0,0,0.587,0.267,-11.278,0.0412,0.664,0.498,0.112,0.294,109.854
GANGSTA (Intro),C.Gambino,6eWjyO1r0QlvsIuIIcgGxI,2020,54,2.265,Re(b),1,1,0.951,0.458,-8.677,0.267,0.0194,0.223,0.278,0.494,99.998
Fantasi,Victor Leksell,6RJXSfbIkEMoCJ8GAg2dVO,2020,55,3.241666667,Sol(b),1,0,0.651,0.598,-8.531,0.0454,0.36,1.26E-06,0.0935,0.367,104.991
Clouds in the sky,quinoa,7KXqC2HZui68I9UxArCiTt,2020,53,0.792816667,Sol(b),0,0,0.748,0.264,-17.537,0.0904,0.218,0.778,0.0995,0.483,140.033
724,Ant Wan,51TXQniEQkYh89tfLjiuSy,2020,54,2.652633333,Fa,1,1,0.846,0.591,-9.371,0.124,0.303,0.174,0.285,0.191,97.991
Chinese New Year Eve,Tao Te Ching Music Zone,1cQiSB3htApCRkt5jZ2Ax9,2020,4,3.6805,Re(b),0,0,0.161,0.509,-15.591,0.0498,0.918,0.892,0.225,0.0382,109.862
Forever din,bby,229RQG4IQ1BFiS1FJvww5N,2020,54,2.8847,Si,1,0,0.645,0.521,-8.107,0.0426,0.623,0,0.598,0.494,139.807
NADA,C.Gambino,6eWjyO1r0QlvsIuIIcgGxI,2020,56,2.5801,Do,0,1,0.76,0.463,-10.64,0.12,0.398,1.12E-05,0.0926,0.356,100.154
Thelma and Louise,Anna Bergendahl,2QLxag7UehMTlparZcbQn9,2020,55,3.310416667,Sol,0,0,0.629,0.724,-6.335,0.032,0.0138,9.71E-05,0.142,0.513,105.009
Hur & När,Dizzy,7lKk7yXNockkDjhb1GCeOy,2020,54,2.628566667,Do,0,1,0.862,0.459,-11.187,0.215,0.296,2.92E-05,0.11,0.672,140.025
Discoprins,Lohmann & Co,52Bhcaz5r8ZIIuAim0EXRb,2020,54,2.598616667,Do,1,0,0.783,0.647,-10.173,0.0442,0.404,0,0.0384,0.964,140.027
Fait Accompli,Ana Diaz,4Lw6zDFtDp7WVblSAXcQdW,2020,53,3.022333333,Sol(b),1,0,0.706,0.559,-9.038,0.0575,0.479,0.00103,0.0858,0.234,124.894
Source Ft Aden,Yasin & Aden,6rYEqmajzlhGVaayOJ2bpJ,2020,54,2.54,Sol,0,1,0.821,0.554,-8.665,0.302,0.305,0.000135,0.164,0.656,100.046
Let It Be,The Mamas,5HUGPIHRwh79LbffYIUJeJ,2020,55,3.10955,Sol,1,0,0.676,0.624,-5.987,0.048,0.182,0,0.0939,0.396,115.083
Shelley - Spotify Studio It's Hits Recording (feat. Simon Ljungman),GAMMAL & Simon Ljungman,3O6DpqAKwn7L1KS9s9x0w5,2020,53,4.21755,La,1,0,0.572,0.635,-7.537,0.0406,0.0351,0.000129,0.0765,0.194,124.005
This City Remix (feat. Nea),Sam Fischer & Nea,6L1XC7NrmgWRlwAeLJvVtA,2020,57,3.247283333,Si,1,0,0.537,0.342,-8.594,0.0717,0.711,0,0.0788,0.536,73.478
Over and Out,Malevi,2YFxnjI11Y9zoVANMi7UXe,2020,53,1.151133333,Sol,0,0,0.858,0.372,-12.25,0.0808,0.0597,0.848,0.0971,0.831,159.972
ICE CREAM,Greekazo & Dree Low,0I0zS0aiq9JeGMBT45x6d8,2020,54,3.028033333,La,0,1,0.821,0.542,-8,0.449,0.371,0,0.112,0.601,107.181
Sci-fi,Adel & P.J,3vHwJg9XHrACvX9ZlwV8pT,2020,54,3.583333333,Do,0,1,0.577,0.577,-10.053,0.49,0.151,0,0.13,0.421,118.837
The Talk,Patrik Jean,5QCf1Qb08Q4E3EPnyo8mw1,2020,54,3.120883333,Si,1,0,0.396,0.459,-6.448,0.0341,0.577,0,0.131,0.288,85.217
Best You've Ever Had,Lou Elliotte,03UTtO2Zq2GKk4gQRY9zq6,2020,55,3.454033333,Sol,1,0,0.915,0.468,-6.942,0.0682,0.0325,1.07E-05,0.0589,0.566,120.041
Sett henne - Så mycket bättre 2020,Markus Krunegård,3P6ePaE5unCm7vjccfcBAe,2020,53,3.25015,Mi,1,0,0.586,0.445,-9.562,0.0376,0.569,0.0999,0.122,0.329,121.95
Workin,Yasin,6rYEqmajzlhGVaayOJ2bpJ,2020,54,2.3619,Sol(b),0,1,0.922,0.635,-4.366,0.0587,0.135,0.000344,0.118,0.107,105.017
Öga oss,B.Baby & Asme,0uuwZ3aC3dhl9e7J66Ag13,2020,53,2.5582,Re(b),0,1,0.803,0.473,-10.437,0.462,0.331,0,0.197,0.335,97.613
Happy Feelings,H.D.P,3DvFfwG6cm04O3pZXsPyu4,2020,53,1.034933333,Fa,0,0,0.657,0.418,-11.959,0.0775,0.0604,0.984,0.0846,0.464,77.495
Stressed out,Anklu,5Dva40Vfjhxh6Yqp1ubXGl,2020,53,1.0419,Do,0,0,0.473,0.505,-7.496,0.0349,0.511,0.954,0.4,0.346,74.958
Smooth,Sankud,1GOTHB4KNx4ZGGOjgHYZWW,2020,53,1.036933333,Si,0,0,0.534,0.358,-8.235,0.0479,0.356,0.904,0.0695,0.268,84.985
Backbone,Henkum,14G65ha9ooxfqaJXGg5iVf,2020,53,1.041266667,Sol,0,0,0.55,0.592,-9.047,0.0301,0.552,0.883,0.141,0.647,146.022
Best I’ve Had,Kadiatou,4MvZ0qFh21x4rJ8lqMh5qZ,2020,53,3.575783333,Sol(b),1,0,0.583,0.401,-8.326,0.0345,0.465,0,0.0805,0.291,120.502
Kingdom Come,Anna Bergendahl,2QLxag7UehMTlparZcbQn9,2020,55,3.001783333,Re(b),1,0,0.531,0.791,-3.473,0.0399,0.00772,0,0.283,0.619,145.978
Maria Magdalena,Lena Philipsson,7rZYHhxGKbe1XepzlpDlKm,2020,53,3.41155,Mi,0,0,0.865,0.731,-5.652,0.0473,0.0442,0.00146,0.0841,0.865,126.031
CASABLANCA,HAVAL & Manny Flaco,4XW87HXcsYTkdK7IhSy2Kt,2020,53,2.766666667,Re(b),0,1,0.826,0.699,-6.706,0.101,0.33,0,0.115,0.623,117.931
Du är min man - Så mycket bättre 2020,Loreen,49aaHxvAJ0tCh0F15OnwIl,2020,53,3.1363,Mi,0,0,0.39,0.524,-6.505,0.0482,0.282,0,0.0968,0.126,117.483
Jag & Du,Ant Wan,51TXQniEQkYh89tfLjiuSy,2020,53,3.268866667,Mi,0,0,0.766,0.512,-10.482,0.454,0.273,6.15E-06,0.115,0.147,156.801
We Don't Talk Anyway - Spotify Studio It´s Hits Recording,Rhys,5yMkHmsdRZA4OVeCylF4xU,2020,56,3.1031,Sol(b),0,0,0.677,0.519,-8.017,0.122,0.464,0,0.0824,0.735,89.999
TWIST N TURN,Naod,31KGMx2XwpugdUpJzeZOv1,2020,53,2.942666667,Si(b),0,1,0.78,0.617,-7.367,0.246,0.342,0,0.291,0.698,147.931
Tillsammans i mörker,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,2020,53,4.481283333,Re(b),1,0,0.656,0.706,-7.015,0.0311,0.112,0,0.0742,0.416,116.937
GHOSTS,Euroo & 1.Cuz,5ZVHfahjeu8Z81RYyhcLDH,2020,53,2.675,Sol,0,1,0.821,0.608,-8.643,0.212,0.0649,0,0.0874,0.774,160.071
BLod,Asme,3M1eBsR4rSTcDAzYopumeG,2020,53,2.808333333,Si(b),0,1,0.724,0.742,-5.446,0.172,0.133,0,0.173,0.856,172.24
Pop Smoke,Einár & 5iftyy & Moewgli,0kKygNaCQjqVLrImIftRDJ,2020,53,2.8992,Sol,1,1,0.704,0.585,-8.19,0.244,0.0281,0,0.0935,0.382,102.116
Glad för din skull,Norlie & KKV,2u8P7EawurNYoIzRtr5Knk,2020,53,3.059833333,Si,1,0,0.625,0.621,-5.991,0.0424,0.0985,0,0.1,0.367,116.975
HABIBI,Rozh,3SRes7eoE3xRodLopFKXWb,2020,54,3.166666667,La(b),0,0,0.492,0.493,-10.649,0.369,0.423,0,0.119,0.362,142.532
Dunka dumma hjärta dunka,Felicia Takman,3KdFzFHhUFCRdbllsQ1lZd,2020,52,3.038883333,Mi(b),1,0,0.651,0.899,-6.156,0.0845,0.11,1.82E-05,0.0878,0.674,167.978
Riverside,Kevin Lake,3fl6aHqIakh3BULwkrpmJ2,2020,53,3.466666667,Mi,1,0,0.555,0.257,-12.31,0.0354,0.885,0,0.116,0.438,149.77
ALIEN,A36,4QcudLddRQCbX8wrs6i2Gt,2020,53,3.166416667,Mi(b),0,1,0.852,0.635,-8.853,0.0345,0.49,0.00206,0.102,0.942,107.994
Bättre nu,HON,4ErLqbv0gQ49ED1AKtvrBr,2020,53,3.124216667,Do,0,0,0.682,0.657,-7.258,0.0882,0.0855,0.0234,0.217,0.386,115.058
Svartsjuk,Hov1,68dW5BU6sdVNf099EylxEt,2020,52,3.378083333,La(b),1,1,0.81,0.618,-5.378,0.231,0.183,0,0.0852,0.679,154.13
De va inte jag,Dani M,5ILMkt5lW4KAyTXMNYWaGF,2020,52,3.415733333,Sol(b),0,1,0.709,0.438,-13.905,0.491,0.466,0,0.175,0.674,89.104
Äru min nu,Myra Granberg,6HYjkczJfUdGcwIGPOq5P2,2020,52,3.345983333,La(b),1,0,0.682,0.566,-7.35,0.0786,0.145,9.01E-05,0.264,0.45,105.955
The Year Of 2020,Nov-49,2Tk7fst27buSUb1zn72KRw,2020,1,2.798633333,Sol,1,1,0.8,0.639,-10.554,0.131,0.764,0.000197,0.083,0.672,94.001
Alé Alé,A36,4QcudLddRQCbX8wrs6i2Gt,2020,53,2.458333333,Sol(b),1,1,0.857,0.408,-9.382,0.148,0.17,1.96E-06,0.192,0.692,118.026
Edu,Yasin & Mona Masrour,6rYEqmajzlhGVaayOJ2bpJ,2020,53,2.612066667,Mi,1,1,0.836,0.555,-9.299,0.169,0.755,0.00399,0.0953,0.764,115.999
Chambea,Newkid,5wXRHaEx8AvtUv0gyZHGf6,2020,52,2.8389,Si(b),0,0,0.663,0.582,-9.679,0.0964,0.143,0,0.0719,0.547,95.991
HELL,HAVAL & Manny Flaco,4XW87HXcsYTkdK7IhSy2Kt,2020,52,2.46315,Mi(b),0,1,0.628,0.864,-5.774,0.126,0.249,0,0.181,0.693,94.876
You Can Have Me (If You Want Me),Twelve,5WwVhFK3J7CWQn30hZ8GPb,2020,62,2.60945,Si(b),0,0,0.88,0.772,-6.105,0.0665,0.0432,0.00228,0.0224,0.835,118.01
"I`m Sorry, But I Don´t Love You Anymore",Vide,33DYTSjYcxK2DzjeK7w539,2020,52,2.588566667,Mi,1,0,0.586,0.283,-5.563,0.032,0.967,2.52E-05,0.0989,0.447,153.971
Only Your Heart,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,2020,53,2.5098,Si,0,0,0.49,0.903,-6.088,0.0665,0.00222,1.38E-05,0.279,0.624,152.856
2VS2,Blizzy & Ricky Rich,4tSx9oXscGCVaVXEhH86qp,2020,53,2.45,Si(b),0,0,0.679,0.642,-7.809,0.254,0.55,0,0.123,0.562,93.248
Pausa På Henne,GG & Chiicoow,5NxuYq2W1QB6qpPxNYVumI,2020,52,2.798666667,Si,0,1,0.854,0.667,-10.92,0.248,0.611,0,0.103,0.754,138.116
Mera E,Albatraoz,5wOlRsRt9ggoBDjjmhaF7x,2020,56,2.0809,Re(b),1,0,0.922,0.726,-4.704,0.241,0.0502,0,0.0523,0.921,138.112
Om igen,Victor Leksell,6RJXSfbIkEMoCJ8GAg2dVO,2020,53,3.251666667,Si,1,0,0.659,0.672,-9.895,0.44,0.377,4.94E-06,0.412,0.387,126.057
Canada Goose,Yasin & Dante,6rYEqmajzlhGVaayOJ2bpJ,2020,52,2.671433333,Fa,0,1,0.778,0.588,-8.882,0.169,0.346,5.24E-05,0.154,0.413,140.043
Stark,Newkid,5wXRHaEx8AvtUv0gyZHGf6,2020,52,3.634533333,Do,1,0,0.469,0.451,-8.52,0.0293,0.147,5.16E-06,0.0937,0.228,79.954
Feelings,Einár & SAMI,0kKygNaCQjqVLrImIftRDJ,2020,52,2.675933333,Fa,0,0,0.561,0.562,-10.869,0.181,0.502,8.68E-05,0.112,0.375,142.443
Euforia - Så mycket bättre 2020,Helen Sjöholm,6M5pgjMS5dVG0hGRh5xADx,2020,52,3.595083333,Sol,1,0,0.461,0.295,-7.129,0.038,0.874,0,0.136,0.462,114.413
I Walk Alone,Clubhunterz & Nika & Bensi,7jwSfm43H7ptJfUcFzAd0E,2020,56,2.9862,Re(b),1,0,0.732,0.87,-6.064,0.0496,0.077,0.00238,0.159,0.615,145.011
Dum,Omar Rudberg,6uRXUjochRDA9d5Sq2tZZd,2020,52,2.672666667,Do,1,1,0.456,0.349,-9.704,0.0759,0.809,0,0.0873,0.337,138.585
Drownin,Yasin,6rYEqmajzlhGVaayOJ2bpJ,2020,52,2.4,La,0,1,0.803,0.566,-8.157,0.251,0.284,0.0301,0.105,0.623,179.933
FLYT,Z.E & S.T,3PtEOX0PJSh7ndOL4tP0NR,2020,52,2.3301,La,0,1,0.843,0.532,-9.023,0.335,0.403,1.75E-05,0.129,0.524,103.032
Used To Me,Nadja Holm,6GlDgNfbKJgosoqVtDZlF0,2020,52,3.311083333,Sol,1,0,0.656,0.702,-5.802,0.0377,0.0189,2.98E-05,0.103,0.275,129.973
Be My Lover,Lika Morgan,61StZOWgYff2AxDUejw4UI,2020,3,2.846766667,Sol(b),0,0,0.677,0.886,-4.662,0.122,0.00687,0,0.274,0.527,124.027
Kärt återseende,Tjuvjakt,0XDfNJsQy7B3q0GfsMHSkp,2020,52,2.692,Re,1,1,0.619,0.644,-8.358,0.266,0.0973,0,0.114,0.114,93.837
DIABLO,Nineb Youk & 2.clock,1tR8hI9nP55dVOK0DBvWbU,2020,52,3.066666667,La,0,1,0.633,0.702,-6.568,0.363,0.201,0,0.102,0.281,96.694
Minns det bästa,estraden,2Osj5g9VkHReOlZgfoEQao,2020,52,3.951383333,Do,1,0,0.748,0.603,-7.243,0.0336,0.401,2.05E-05,0.0731,0.288,115.007
Chasing Stars,Oberg,1g9S6C1WRQYwddKiR3Kwcv,2020,51,3.228866667,La(b),1,0,0.83,0.552,-10.762,0.236,0.0928,0.267,0.0954,0.191,139.978
Dream Your Heart,Caspian Berglund,7CUhVNmapiYbzZB0XElW4m,2020,51,0.898,Re(b),1,0,0.892,0.338,-10.131,0.0826,0.0103,0.774,0.13,0.518,105.939
Bro,Lelo,4GeZOI31ZG8C6PvdAk8Lbw,2020,51,2.804316667,La,0,1,0.708,0.622,-8.503,0.377,0.178,0,0.0819,0.555,173.133
Plus,Rami & Matte Caliste,1iAQ8OLfuXk1oOhZWUkvOR,2020,51,2.640916667,Mi,0,1,0.805,0.78,-4.864,0.0554,0.758,0,0.11,0.337,106.063
F.A.M.E (LeyLey),Newkid,5wXRHaEx8AvtUv0gyZHGf6,2020,51,2.679883333,Fa,0,0,0.654,0.288,-11.367,0.099,0.848,0,0.248,0.726,133.011
This Woman's Work,Maja Francis,0RxWnw4aoWwxXsC2cdCj4c,2020,51,3.183333333,Sol(b),1,0,0.772,0.283,-7.906,0.0375,0.788,0.00012,0.108,0.184,124.834
Sunshine - Edit,Lance & Linton & Jane Doe,6M3rUPqXzEcBsKFl0f9q8c,2020,52,3.457033333,Re(b),1,0,0.451,0.733,-4.7,0.0398,0.106,0,0.0841,0.368,127.869
Sommarminnen,Clara Klingenström,3tl4Gc5RItD9lE6MJZGhLg,2020,52,2.996783333,Do,1,0,0.64,0.799,-6.799,0.0464,0.0915,0,0.348,0.578,127.002
GFlow2,Z.E,3PtEOX0PJSh7ndOL4tP0NR,2020,52,2.533333333,Re(b),1,1,0.862,0.653,-9.047,0.126,0.0348,0.000111,0.115,0.602,129.998
Hate Being Away from You,Candelion & Greylyn,3Qq7KInk9dmtAMzajwdPDG,2020,51,3.004516667,Si,1,0,0.56,0.269,-9.716,0.045,0.875,0,0.244,0.447,127.675
Forever Yours - Avicii Tribute,Kygo & Avicii & Sandro Cavazza,23fqKkggKUBHNkbKtXEls4,2020,68,3.230783333,Si(b),1,0,0.529,0.612,-8.794,0.052,0.253,0,0.246,0.434,119.272
Do It All Again,Samira Manners,3kdwcdgnO8ocKNeFr31F9v,2020,51,2.579933333,Mi,1,0,0.793,0.421,-6.994,0.0853,0.73,0.000114,0.162,0.476,126.962
Två sekunder på loftet,Hov1,68dW5BU6sdVNf099EylxEt,2020,51,2.490566667,Si(b),1,0,0.752,0.528,-6.413,0.296,0.397,0,0.108,0.82,145.158
Björnen sover,Almas visor & Vaggvisor,5KehgKGo8ENIbqBy6PeMWS,2020,51,1.333333333,La,1,0,0.541,0.0282,-25.065,0.03,0.987,0.0457,0.0829,0.634,80.268
Second Sight - Acoustic Version,Victoria Voss,2o1DwIg0eMGpA5m6zLLG2I,2020,51,3.511366667,Sol,1,0,0.536,0.245,-10.624,0.042,0.898,6.73E-06,0.0498,0.46,129.282
På egna ben,Magnus Uggla,30j6YCWLSp59jLF7yIYZWq,2020,51,2.998166667,Re,1,0,0.589,0.729,-4.158,0.0821,0.0264,0,0.0559,0.374,204.133
Highs & Lows,Ricky Rich,1gm1katIowFM22Ldqcw6DK,2020,53,2.784666667,Sol,0,0,0.863,0.674,-7.075,0.195,0.257,0,0.137,0.589,101.983
Askan är den bästa jorden,Ana Diaz,4Lw6zDFtDp7WVblSAXcQdW,2020,51,2.57235,Si(b),1,0,0.686,0.555,-8.968,0.0309,0.67,0.0393,0.127,0.159,124.389
En stilla depression,Lena Philipsson,7rZYHhxGKbe1XepzlpDlKm,2020,52,3.13125,Re(b),1,0,0.753,0.678,-5.299,0.0395,0.00496,2.45E-05,0.0333,0.927,102.01
Trodde han va gay,Albatraoz,5wOlRsRt9ggoBDjjmhaF7x,2020,53,2.229633333,La(b),1,0,0.843,0.679,-7.237,0.286,0.103,0,0.125,0.432,135.022
Avundsjuk på regnet,Daniel Adams-Ray & Miriam Bryant,4C86wrjOUfXQDlt6A4oJOC,2020,51,3.404,Mi(b),1,0,0.336,0.776,-8.069,0.553,0.0346,8.63E-06,0.123,0.296,177.511
Delli (feat. Adel),Ricky Rich & Adel,1gm1katIowFM22Ldqcw6DK,2020,52,2.215116667,Sol(b),0,0,0.849,0.686,-7.002,0.208,0.149,3.75E-06,0.0545,0.538,99.98
Find Your Way Home,Joakim Lundell & KLARA,0XNvr6bnNywV946ZKaJtr0,2020,51,3.136366667,Sol,1,0,0.59,0.374,-6.852,0.0266,0.72,0,0.0923,0.326,109.932
Better Break My Heart - Acoustic version,Rhys,5yMkHmsdRZA4OVeCylF4xU,2020,54,2.916883333,Sol,1,0,0.724,0.368,-7.17,0.0426,0.844,0,0.142,0.456,132.81
Blinka lilla stjärna där,Malin Adamson & Vaggvisor,0x6MMSpVcf7hXuuZHQl1AK,2020,51,1.69375,La,1,0,0.421,0.0676,-18.772,0.032,0.919,0,0.111,0.311,144.773
MED MIG,HAVAL & Manny Flaco,4XW87HXcsYTkdK7IhSy2Kt,2020,51,3.18085,La,0,1,0.565,0.676,-4.617,0.172,0.415,8.65E-06,0.092,0.49,93.709
Crying Rivers,Faith Kakembo,7uyCbr8t8wRzRgPoADaHvl,2020,51,2.949333333,Si(b),1,0,0.618,0.564,-5.262,0.0349,0.257,0,0.241,0.158,125.016
Vatten,Laleh,62QZPjYQMoo5g56FP9Webq,2020,51,3.014883333,Do,1,0,0.525,0.747,-4.298,0.0351,0.0901,0,0.279,0.354,94.519
Amethyst,Popcorn for Purple,1yoe4BBN2qhhnoAFe6cyyO,2020,51,5.466666667,Do,0,0,0.862,0.73,-6.395,0.0686,0.027,0.882,0.111,0.616,119.978
POWER,2.clock,5bEjof3z83fLcU9U56ceXp,2020,51,2.88,La(b),0,1,0.841,0.604,-5.555,0.107,0.0178,0,0.0775,0.395,99.963
Gabriellas sång - Så mycket bättre 2020,Jakob Hellman,74terC9ol9zMo8rfzhSOiG,2020,51,2.910666667,Re,1,0,0.543,0.632,-6.644,0.0295,0.138,0,0.174,0.676,123.954
Banjodunk,Kass Humor,4lOWM55CT050Ax9o3x5ztq,2020,52,3.729783333,Sol,1,0,0.646,0.847,-5.106,0.0342,0.00857,0.00105,0.322,0.745,137.91
La Di Da - Radio Mix,Standy & Marc Korn,6v8wyMs1hKeRXrwJF6DVtu,2020,55,2.729316667,Mi(b),1,0,0.706,0.899,-3.013,0.0541,0.00241,3.95E-05,0.313,0.512,133.02
No Talk,Yasin,6rYEqmajzlhGVaayOJ2bpJ,2020,51,1.717783333,Si(b),0,1,0.876,0.711,-5.33,0.308,0.0903,0.0637,0.107,0.599,162.912
Flower Garden,Dj Blomster,37jzer6nMrELQIeHZq9q3I,2020,50,0.890066667,Si,0,0,0.656,0.389,-11.938,0.0753,0.678,0.543,0.107,0.776,136.118
Canyon,Sarah Klang,6Pm0evhKSUGTGYDxzpGGKf,2020,52,3.331783333,Re,0,0,0.372,0.572,-8.466,0.0371,0.217,0.5,0.0975,0.213,119.45
Buzz Light Year,Yasin,6rYEqmajzlhGVaayOJ2bpJ,2020,51,2.639166667,Fa,0,1,0.666,0.387,-9.514,0.696,0.305,0,0.0853,0.75,96.538
Sommaren stiger igen - Acoustic version,William Bergman,5JkdTBONBfkonQGzfpWLwl,2020,50,1.505016667,Sol(b),1,0,0.57,0.159,-13.672,0.0477,0.887,1.34E-05,0.11,0.305,136.803
Långsamt,Mando Diao,5I4eibDkC7gg0hmczTZuND,2020,51,3.93245,Mi,1,0,0.667,0.36,-9.289,0.0539,0.694,0.000429,0.101,0.397,77.468
Mi Amor,Newkid,5wXRHaEx8AvtUv0gyZHGf6,2020,51,3.433516667,Si,0,0,0.7,0.689,-5.846,0.0633,0.00866,0,0.291,0.495,104.981
Ma Chérie,Ricky Rich,1gm1katIowFM22Ldqcw6DK,2020,52,2.92845,La(b),0,0,0.739,0.757,-6.212,0.0548,0.191,0,0.144,0.553,112.007
Blinding Lights 2020,Alfons,5f5mH9BDkeyXmDbzevu38d,2020,54,3.665116667,Sol,1,0,0.785,0.69,-7.237,0.0715,0.0249,0.0003,0.277,0.389,128.005
Här kommer alla känslorna,Hemliga Klubben,2PlHciJMEDaarjew8FmTsf,2020,51,2.051133333,Re(b),1,0,0.675,0.182,-11.269,0.0355,0.569,0,0.101,0.575,88.027
Ahhä,La Rosy,1pBol2ATUI6hXWOzZQnrcP,2020,52,2.877166667,Re(b),1,1,0.924,0.488,-7.217,0.139,0.155,1.42E-05,0.103,0.337,100.011
Röda himlar,Thomas Stenström,2DWNa2o3BbsIHeBq7Iu6E7,2020,51,3.759333333,Do,1,0,0.749,0.533,-9.636,0.128,0.653,0,0.107,0.791,140.008
COCA,C.Gambino,6eWjyO1r0QlvsIuIIcgGxI,2020,51,2.511666667,Sol(b),0,1,0.866,0.446,-10.343,0.104,0.216,8.37E-05,0.0778,0.475,115.91
Djurens vaggvisa,Humlan Djojj & Josefine Götestam,73nQT8Arf05XV666SlvrVQ,2020,50,2.334116667,Do,1,0,0.735,0.0321,-17.874,0.0511,0.973,1.80E-06,0.107,0.413,100.191
Daughters,Moa Lignell,0HrcSCqklP5G1QFHrIiztO,2020,50,5.041666667,Si,1,0,0.38,0.187,-13.716,0.0344,0.812,0.00608,0.115,0.115,137.402
Country Strike,dvo,4TQ9nXzRUdUf6HSOmLFXSr,2020,50,1.06385,Sol(b),0,0,0.78,0.452,-13.693,0.0588,0.00172,0.409,0.103,0.459,140.02
Feelings,Trups,4tKCNZdC8spChI7JIfwtgu,2020,50,0.843116667,Mi,1,0,0.803,0.515,-13.2,0.107,0.901,0.931,0.114,0.825,124.023
100 - Radio Edit,Maxademax,0VKbES70GvjgPwZH2cL1BP,2020,50,0.843116667,Mi,0,0,0.683,0.26,-15.224,0.175,0.0118,0.804,0.073,0.274,145.011
Distans,Sarettii,4kUfJdASJDMPLuo1t1N2zi,2020,51,2.95445,Re(b),1,1,0.938,0.506,-6.851,0.172,0.51,0,0.0945,0.636,134.975
Regnet,Ana Diaz,4Lw6zDFtDp7WVblSAXcQdW,2020,50,3.530016667,Si,0,0,0.762,0.595,-7.212,0.0314,0.261,0.00145,0.141,0.587,121.981
Hearts of Heaven [TOTY #12] [UpOnly 412] - Dmitriy Kuznetsov Remix - Mix Cut,Alternate High & Laucco & Dmitriy Kuznetsov,7IdTB6n0ZqHuctY8qfvqeU,2021,2,5.2004,La(b),0,0,0.419,0.912,-8.654,0.102,0.000225,0.936,0.175,0.0363,140.004
Fläder på Floraängen,Albatraoz,5wOlRsRt9ggoBDjjmhaF7x,2020,51,3.521733333,Mi(b),1,0,0.661,0.571,-8.436,0.228,0.573,0,0.0972,0.365,91.931
Intro,Asme,3M1eBsR4rSTcDAzYopumeG,2020,50,1.41755,La(b),1,1,0.691,0.536,-8.318,0.26,0.075,0,0.223,0.193,178.22
Till Angelica,Jonny S,7IiH3JI7ddwIar133sLLad,2020,50,1.302033333,Do,1,0,0.538,0.0991,-17.149,0.0627,0.948,0,0.116,0.459,83.818
Så slut,Clara Klingenström,3tl4Gc5RItD9lE6MJZGhLg,2020,50,3.074,Re,1,0,0.62,0.664,-4.703,0.0309,0.107,0,0.0868,0.441,124.941
KLASS ETT,HAVAL & Manny Flaco,4XW87HXcsYTkdK7IhSy2Kt,2020,51,3.082083333,La,0,1,0.754,0.598,-6.993,0.0857,0.376,0,0.191,0.268,102.024
Chasing,DJ Nalle,4acn1ljMdayGRpkOyXcNPR,2020,50,1.2528,Re(b),1,0,0.808,0.336,-17.222,0.064,0.00316,0.908,0.0831,0.506,115.011
Madame,Ant Wan,51TXQniEQkYh89tfLjiuSy,2020,51,3.021216667,Si(b),1,1,0.705,0.684,-6.518,0.104,0.384,0,0.106,0.424,80.041
Vilsna själar,Owen,0Q5gLNKbp5mpfEvquAaHCl,2020,50,3.4074,Fa,0,1,0.495,0.617,-10.376,0.291,0.679,7.48E-06,0.117,0.462,161.196
NINA,Dree Low,3tNPDodRNuLdezJnTsYOqy,2020,51,2.39215,Sol,0,1,0.612,0.552,-5.819,0.185,0.493,0,0.22,0.468,102.157
Hela dagen är inte natt,Daniel Adams-Ray,4C86wrjOUfXQDlt6A4oJOC,2020,50,3.133333333,Fa,0,0,0.595,0.622,-10.261,0.0469,0.00319,0.0022,0.361,0.27,144.998
Pajaspajas,PajPaj,0Yxj8B3mPt420Y0JLpfOmQ,2020,50,1.373833333,Si(b),0,0,0.406,0.999,-11.466,0.073,0.248,0.919,0.43,0.0134,150.078
miSs U <3,Alex Ceesay,5LaRXB9yoFyBoTNwmXyl6W,2020,50,3.368433333,Re(b),1,1,0.779,0.7,-7.917,0.0733,0.484,0,0.147,0.651,93.07
Supa,Kuselofte,5nIPWm5XA6Cy6zVYkjpCe2,2020,53,3.203566667,Si,0,0,0.649,0.815,-4.814,0.1,0.138,0,0.214,0.369,131.999
SIG SAUER,Dree Low & Greekazo & Yasin,3tNPDodRNuLdezJnTsYOqy,2020,51,2.613866667,La(b),1,1,0.686,0.536,-10.046,0.365,0.386,0,0.168,0.679,100.61
I Don't Want to Talk About It - The Quarantine Sessions,Albin Lee Meldau,1AdKbbV5v6ifuJertEjNeK,2020,50,3.245716667,Sol,1,0,0.499,0.0344,-13.854,0.0355,0.857,2.52E-06,0.131,0.261,134.986
Kära mamma,Hov1,68dW5BU6sdVNf099EylxEt,2020,50,3.05445,Do,1,0,0.629,0.488,-7.812,0.0554,0.681,0,0.305,0.744,84.834
Infinite Sunsets (Ray Reverse Remix) - Mixed,Starpicker & Ray Reverse,1n6m0hJ3GGiRBqUy4mUbC3,2020,6,3.680883333,La,0,0,0.423,1,-5.454,0.12,0.000304,0.689,0.491,0.0378,139.018
